Date,Open,High,Low,Close,Volume
2018/7/16,224.5,225,223.5,223.5,15819254
2018/7/17,222.5,223.5,221,221.5,21548436
2018/7/18,223,224,222,223,39898658
2018/7/19,225.5,227,224.5,224.5,39661216
2018/7/20,235,237.5,233,237.5,97969023
2018/7/23,239,245,238.5,241,52256877
2018/7/24,240,241.5,238.5,241,27239267
2018/7/25,239,241,239,240.5,20962512
2018/7/26,241,242.5,239.5,241,30606388
2018/7/27,242,244.5,241,244.5,27129646
2018/7/30,244.5,245.5,244,245.5,22788730
2018/7/31,243.5,246,242,246,27059442
2018/8/1,247,248,246.5,248,29136161
2018/8/2,249,249.5,243.5,244.5,22402110
2018/8/3,246,248,245,247,24719097
2018/8/6,245,247,244,245.5,22364568
2018/8/7,245,245.5,241.5,241.5,23992418
2018/8/8,245,247.5,244.5,247.5,24382432
2018/8/9,247,248,246,247,15128655
2018/8/10,246.5,247,244.5,245,15890492
2018/8/13,241.5,243,239,240.5,17881194
2018/8/14,245,245,242.5,243.5,17358913
2018/8/15,244.5,244.5,239.5,241.5,18473321
2018/8/16,238,241.5,238,239,19155966
2018/8/17,239.5,241,239,239.5,18324474
2018/8/20,239.5,240,238,239.5,16933437
2018/8/21,239,241,238.5,241,12014127
2018/8/22,241.5,242.5,240.5,242,12614240
2018/8/23,243,244.5,243,244.5,14839240
2018/8/24,245.5,246,243,243.5,14355943
2018/8/27,246,246.5,244.5,245,15152299
2018/8/28,248.5,250,248,249.5,36792531
2018/8/29,253.5,259,253.5,259,56993182
2018/8/30,264.5,268,262.5,263.5,48957808
2018/8/31,257.5,259,254,256,69069506
2018/9/3,259,260,256.5,257,26720905
2018/9/4,258.5,259.5,255.5,257.5,34304615
2018/9/5,260,264.5,259,264,44864459
2018/9/6,268,268,261,261,35698488
2018/9/7,263,264,260.5,264,38663728
2018/9/10,266.5,266.5,262.5,264.5,41659795
2018/9/11,263,263.5,258,260,34350276
2018/9/12,261,262,258,260.5,37885965
2018/9/13,260,260,253.5,255,37576180
2018/9/14,257,261.5,257,261,37903219
2018/9/17,262.5,262.5,257,258,24765758
2018/9/18,256.5,257,254,254.5,33960152
2018/9/19,258,260,257,258,59227711
2018/9/20,261.5,261.5,257.5,260,29649071
2018/9/21,261.5,261.5,258,261.5,35012974
2018/9/25,261.5,264,260.5,263.5,24397062
2018/9/26,263,263.5,261,263.5,24859115
2018/9/27,264,266,262,265,38495371
2018/9/28,266,266,260,262.5,39626486
2018/10/1,262,264,261,263,22254380
2018/10/2,262,263,257,257.5,38391491
2018/10/3,257.5,260,257,260,25228536
2018/10/4,257,257.5,254,254,36408727
2018/10/5,250,253,248.5,250,40204660
2018/10/8,245.5,246.5,241,243.5,50876958
2018/10/9,243.5,245,242,244,28905345
2018/10/11,233.5,233.5,227,227.5,94589657
2018/10/12,231,237,229,237,47175769
2018/10/15,234,234,230.5,230.5,42168280
2018/10/16,229.5,237,229,237,37818077
2018/10/17,241.5,243,238,238.5,42494858
2018/10/18,238,239,235.5,236.5,25676430
2018/10/19,231,236.5,230,236,28358460
2018/10/22,232.5,238,231.5,237,29275777
2018/10/23,232,234,230,230,32827745
2018/10/24,230,231,227,229.5,44321950
2018/10/25,220.5,222,219.5,219.5,75524118
2018/10/26,223,224,217,221,38439644
2018/10/29,223,224,221,222.5,18463792
2018/10/30,221,225,220.5,223,28877931
2018/10/31,228,234,228,234,57283201
2018/11/1,236,237,233,235.5,41974797
2018/11/2,236.5,236.5,233.5,236.5,30722361
2018/11/5,233,235.5,232,235,25452065
2018/11/6,234,235.5,232.5,234.5,30468176
2018/11/7,233,236,232.5,234,34424652
2018/11/8,237.5,237.5,236,236.5,24739146
2018/11/9,234.5,234.5,231,231,23219081
2018/11/12,230,234.5,230,231.5,23228445
2018/11/13,224.5,228,224.5,227.5,36104127
2018/11/14,230,231,228.5,228.5,20028279
2018/11/15,229.5,232,228.5,231,22072228
2018/11/16,229,229,225,226,46738909
2018/11/19,225,225,221,222,48944754
2018/11/20,219,220.5,218,218,41569756
2018/11/21,214.5,220,214,219,35206343
2018/11/22,221.5,222,219,219,21929610
2018/11/23,220.5,220.5,217,218.5,14883334
2018/11/26,219,224,218.5,223,30599804
2018/11/27,220,224.5,219,224,26584349
2018/11/28,222.5,227,222,226.5,24429026
2018/11/29,231.5,231.5,229,229,44383207
2018/11/30,229.5,231,225.5,225.5,55827957
2018/12/3,231,235,231,235,45333986
2018/12/4,233,234.5,231,234,39746162
2018/12/5,226.5,227.5,225,226,42835576
2018/12/6,220,222,219.5,220,40149112
2018/12/7,222.5,223.5,220.5,221,25063568
2018/12/10,219.5,220,218.5,219,19433461
2018/12/11,220,223,219,222.5,27375220
2018/12/12,223.5,227,222.5,226.5,26433846
2018/12/13,227,227.5,225,226,32087141
2018/12/14,223,223.5,220.5,222.5,38646159
2018/12/17,221,225,220,223.5,18938952
2018/12/18,221,223,220.5,222.5,30203541
2018/12/19,222,225.5,222,225.5,23390082
2018/12/20,221,222.5,221,221,35027116
2018/12/21,219,224,219,223.5,43507532
2018/12/24,221.5,221.5,219.5,220,22976100
2018/12/25,215.5,218,215,217.5,19402777
2018/12/26,218.5,219.5,216,216.5,16463259
2018/12/27,222,224,220.5,223,21491484
2018/12/28,223.5,225.5,222.5,225.5,29456773
2019/1/2,226.5,226.5,219,219.5,32900482
2019/1/3,214,218,214,215.5,34087620
2019/1/4,211.5,211.5,206.5,208,65943521
2019/1/7,212,214,211,213,35442176
2019/1/8,212,212.5,210,211,22694481
2019/1/9,212,216.5,211,215.5,46295446
2019/1/10,216,216.5,214.5,216,20754593
2019/1/11,219,220.5,218,220.5,28102288
2019/1/14,218.5,220,217,218.5,17612296
2019/1/15,216.5,221,215.5,221,38882923
2019/1/16,218.5,220,217.5,217.5,28978282
2019/1/17,218,221,218,220.5,21163986
2019/1/18,219,220,217.5,218.5,49627569
2019/1/21,220,223,220,221,29384866
2019/1/22,220,223,219,223,28926483
2019/1/23,221.5,222,220,220.5,16671213
2019/1/24,222.5,222.5,220.5,222.5,26417924
2019/1/25,226.5,227,225,226,46692764
2019/1/28,229.5,229.5,228,229,26026257
2019/1/29,222.5,225,222,222.5,41122520
2019/1/30,220.5,221.5,220,221,44755945
2019/2/11,228,229,226.5,228,78307106
2019/2/12,230,230,229,230,29406670
2019/2/13,232,232,228.5,229,28634925
2019/2/14,229.5,230,226,227,23647751
2019/2/15,229,229,226.5,227,22369799
2019/2/18,229,230.5,228.5,230,16978916
2019/2/19,230,230.5,229,229,16577023
2019/2/20,231.5,234.5,231,234.5,30479710
2019/2/21,235.5,236.5,234.5,236.5,33764489
2019/2/22,235.5,236.5,234,236.5,22032163
2019/2/25,237.5,239,236,238,24105138
2019/2/26,239,240,236.5,239.5,24522789
2019/2/27,238.5,239.5,237,239,35240889
2019/3/4,239.5,239.5,234.5,235.5,39655513
2019/3/5,234,234.5,232.5,233,22641407
2019/3/6,235,235.5,233.5,234,20433226
2019/3/7,235,235,233,234,17126192
2019/3/8,231,231.5,229,230,22190659
2019/3/11,228,230.5,227.5,230.5,23200793
2019/3/12,233,237,232.5,235.5,23588085
2019/3/13,234,237,234,237,20500195
2019/3/14,239,239,234,234.5,17175356
2019/3/15,237,239.5,235.5,239,33649729
2019/3/18,239.5,241,239,241,26856532
2019/3/19,239,240.5,238,240.5,14479009
2019/3/20,242,242,239.5,242,22975971
2019/3/21,242.5,245.5,241,245.5,26179502
2019/3/22,248,248.5,244.5,248.5,22931467
2019/3/25,240.5,243.5,240.5,241.5,19211254
2019/3/26,243,244,241,244,19920170
2019/3/27,242,242.5,240.5,241.5,22590089
2019/3/28,240.5,242.5,240,242,13933054
2019/3/29,243,245.5,240.5,245.5,28220810
2019/4/1,251,251,245,245.5,35330656
2019/4/2,249.5,249.5,246,246,24105053
2019/4/3,249,249,246.5,246.5,24945323
2019/4/8,251,253,250.5,253,45184821
2019/4/9,253,254,252,254,22355674
2019/4/10,253,254.5,252,254,25849934
2019/4/11,253,254,251.5,252,24896840
2019/4/12,251.5,253,251,252,13548148
2019/4/15,255,256,254,255.5,17192002
2019/4/16,257,257,255.5,257,19652648
2019/4/17,260,263,259.5,261.5,37864191
2019/4/18,264,266,263.5,264.5,38006795
2019/4/19,269,269.5,263.5,264.5,44658699
2019/4/22,266.5,267.5,265,266,24967393
2019/4/23,266.5,268,266,268,25336847
2019/4/24,270,270,267.5,269,26449755
2019/4/25,268.5,269,267,267.5,32386724
2019/4/26,262,263,257.5,260,47518804
2019/4/29,260,262,258.5,259.5,31126618
2019/4/30,260,260.5,258,259,33799419
2019/5/2,261.5,262.5,258.5,259,27091394
2019/5/3,262,265,260.5,265,29840246
2019/5/6,260,260,258,259,32823187
2019/5/7,259.5,263,259,262.5,25686126
2019/5/8,260,261.5,259.5,260,25542364
2019/5/9,259.5,259.5,256,256.5,33587574
2019/5/10,257,259,255,256,18617212
2019/5/13,253,254,249.5,250.5,28284535
2019/5/14,247.5,251,245,248.5,45055708
2019/5/15,251,252,249,249,36825479
2019/5/16,248.5,249.5,246,247,29713519
2019/5/17,249,249,241.5,241.5,38647856
2019/5/20,242.5,243,238,238,39157661
2019/5/21,233.5,236,232.5,234,80042775
2019/5/22,236.5,240.5,235.5,238,34622034
2019/5/23,233.5,233.5,230,230,58752627
2019/5/24,230,234,230,233,36000789
2019/5/27,234,235,231,231,35562033
2019/5/28,232,232,230.5,230.5,95240033
2019/5/29,228,230.5,227,229.5,26533236
2019/5/30,230,231.5,229,231,28500328
2019/5/31,232,237.5,231,235.5,46070338
2019/6/3,235.5,238.5,232,238,31054092
2019/6/4,237.5,238,233,233,24443428
2019/6/5,238,238,234,235,29139584
2019/6/6,231.5,232,229.5,232,34651731
2019/6/10,237.5,240,234.5,240,35373888
2019/6/11,240,246,239,244.5,31965670
2019/6/12,244.5,247.5,243,246,29675556
2019/6/13,242.5,244,240,240,32981724
2019/6/14,238.5,239.5,236,236,31951556
2019/6/17,231.5,235,230.5,233,51017012
2019/6/18,234,235.5,233,235.5,28578087
2019/6/19,242.5,244,240.5,244,50164372
2019/6/20,242,245.5,241,245,37836291
2019/6/21,248,248.5,246,248.5,61164304
2019/6/24,241,242,240,241,43300507
2019/6/25,241,241.5,237,238.5,28559283
2019/6/26,235,236.5,234,234.5,27607041
2019/6/27,236,241.5,236,240.5,42007834
2019/6/28,241.5,241.5,238,239,25962203
2019/7/1,245.5,250,245,248.5,66307875
2019/7/2,249.5,250,247.5,249,24181202
2019/7/3,244,245,242,242.5,29449774
2019/7/4,244.5,245,242.5,244,17481240
2019/7/5,244.5,245,241.5,243,22867074
2019/7/8,240,244.5,240,242.5,27787909
2019/7/9,241.5,243,240.5,242,16418987
2019/7/10,243,247,243,247,23812131
2019/7/11,250,250,247.5,250,31160289
2019/7/12,252,252,249.5,250.5,23479432
2019/7/15,251,254.5,249.5,254.5,29727300
2019/7/16,254,256.5,253.5,256,21361249
2019/7/17,254,254,251,252,25573648
2019/7/18,252,254.5,251.5,254,20842575
2019/7/19,259.5,261,259,259,59709798
2019/7/22,263,264,262,264,31522639
2019/7/23,265.5,266.5,262.5,264,29273223
2019/7/24,266.5,266.5,263,265,23734039
2019/7/25,264,265,261.5,265,30433545
2019/7/26,261,262.5,261,261,20438071
2019/7/29,260,262,259.5,261,17509320
2019/7/30,262.5,263,260,260,22670612
2019/7/31,260,260,257,259.5,31635601
2019/8/1,257.5,257.5,255.5,256.5,30017526
2019/8/2,252,253.5,250.5,251.5,54021644
2019/8/5,251,252,245.5,246.5,51535721
2019/8/6,240,250,240,248.5,58625879
2019/8/7,250,250.5,246.5,248,29435460
2019/8/8,248,254,248,253.5,29725266
2019/8/12,254.5,254.5,251,251,21794603
2019/8/13,249,249.5,246.5,246.5,23121107
2019/8/14,252.5,254,249.5,249.5,35216703
2019/8/15,247,248.5,246,248,27624412
2019/8/16,249.5,252,248,250,25370715
2019/8/19,251.5,253,250.5,252,24060514
2019/8/20,254,254.5,252.5,254.5,19960494
2019/8/21,254.5,255,253,254.5,20269296
2019/8/22,257,257.5,254,254,21900840
2019/8/23,253.5,254.5,253,254,14166877
2019/8/26,249,250.5,248.5,248.5,31678620
2019/8/27,250.5,251,248.5,250,50234951
2019/8/28,250.5,253,250.5,252,15132882
2019/8/29,253,254,251,254,19587767
2019/8/30,256.5,259,256,259,35184201
2019/9/2,258,258,256,257.5,14614854
2019/9/3,256.5,258,253,254,25762495
2019/9/4,254,258,254,257.5,22540733
2019/9/5,263,263,260.5,263,48791728
2019/9/6,265,265,263,263.5,25408515
2019/9/10,263.5,264,260.5,261.5,29308866
2019/9/11,264,264.5,260.5,263,36196015
2019/9/12,265,265,261.5,262.5,26017293
2019/9/16,262,265.5,261.5,265.5,32573966
2019/9/17,266.5,266.5,264.5,265,27600844
2019/9/18,267,269.5,266.5,267,47684759
2019/9/19,268,268,264,265,25233567
2019/9/20,266,266.5,264,264,43868865
2019/9/23,264,264,263,264,13093208
2019/9/24,263.5,265.5,262,265,24244943
2019/9/25,262.5,266,262,266,21003163
2019/9/26,269,269.5,266.5,268,29940103
2019/9/27,271.5,272.5,271,272,41235817
2019/10/1,273,280.5,273,280,71743890
2019/10/2,280,281,279,279.5,29295953
2019/10/3,274,277.5,274,276.5,31890864
2019/10/4,279.5,280,275,276.5,35169613
2019/10/7,279,279.5,277.5,278,17510230
2019/10/8,283.5,286.5,282.5,286.5,35278551
2019/10/9,283.5,286,282,282,34777456
2019/10/14,291.5,291.5,288.5,290,46683517
2019/10/15,293.5,296,292,293.5,38018567
2019/10/16,298,298,293.5,296.5,40297144
2019/10/17,295,295.5,292,293.5,40271938
2019/10/18,293,295.5,291,293,45102984
2019/10/21,291,291,288.5,290,34634365
2019/10/22,292.5,294,291.5,294,26005020
2019/10/23,293.5,293.5,290.5,293,28675408
2019/10/24,294.5,294.5,291,293,29040827
2019/10/25,294.5,294.5,292.5,293.5,22682711
2019/10/28,295,295.5,294,294.5,20076561
2019/10/29,297,298.5,296.5,298.5,36682131
2019/10/30,298.5,299.5,296.5,299.5,32370342
2019/10/31,300,301.5,298.5,298.5,40944514
2019/11/1,299.5,299.5,296.5,299,30121678
2019/11/4,302.5,308,301,307,44899671
2019/11/5,307.5,310.5,307,310.5,32201184
2019/11/6,309,311.5,308,311,22149743
2019/11/7,310,310,306.5,309,28291659
2019/11/8,308.5,309,305.5,305.5,25651542
2019/11/11,305,305,300,301,35165583
2019/11/12,302.5,305,302,305,17540708
2019/11/13,303,304,301.5,304,18172438
2019/11/14,304.5,305,302,303.5,15734835
2019/11/15,305.5,307.5,304.5,307,28848445
2019/11/18,308.5,311,307,311,18691325
2019/11/19,312.5,315,311,315,31634197
2019/11/20,314,314,312,313.5,22387973
2019/11/21,309.5,311,307,311,28108833
2019/11/22,310,310.5,308,309,24737984
2019/11/25,310.5,310.5,307,307,19530177
2019/11/26,310,310.5,307,307,101224622
2019/11/27,307.5,311.5,307.5,311,18467648
2019/11/28,310,312,308.5,309.5,19077982
2019/11/29,309,309.5,305,305,30963561
2019/12/2,307,308,306.5,307.5,24016807
2019/12/3,305,307,305,307,24690319
2019/12/4,305,306,304,306,25492686
2019/12/5,309,312,309,312,34521842
2019/12/6,315,316,311,313,17695703
2019/12/9,314,316.5,314,316,23256081
2019/12/10,315,315.5,312.5,313.5,20570594
2019/12/11,314,319,313,319,31223148
2019/12/12,325,334.5,324,331.5,52742851
2019/12/13,340,343,338,339,58198939
2019/12/16,336.5,338.5,336,336,102188
2019/12/17,335,345,335,345,40813458
2019/12/18,341.5,345,341.5,344.5,39682841
2019/12/19,340,342,335,335,54888012
2019/12/20,332,333,328.5,329,86280459
2019/12/23,329.5,334,329.5,334,26639340
2019/12/24,334,334.5,332,332,13488907
2019/12/25,332,334.5,331,333,12262954
2019/12/26,333,334,331.5,333,11427884
2019/12/27,335,338,335,338,16677806
2019/12/30,338,339,334,334.5,21531263
2019/12/31,331,333.5,331,331,22890517
2020/1/2,332.5,339,332.5,339,31754120
2020/1/3,344,345,335.5,339.5,41811268
2020/1/6,333,334.5,332,332,45343057
2020/1/7,332.5,333,326.5,329.5,50879181
2020/1/8,325,333,325,329.5,37567748
2020/1/9,335,337.5,333.5,337.5,31481504
2020/1/10,340.5,341,336,339.5,27032115
2020/1/13,342,342,339,341.5,30663332
2020/1/14,345.5,346,344.5,346,30223993
2020/1/15,345,345,337.5,340,47434274
2020/1/16,330,336.5,330,334.5,55211420
2020/1/17,334,335.5,332,333,52060097
2020/1/20,334,335.5,333,333,32658203
2020/1/30,326,326,316.5,316.5,125451049
2020/1/31,323,323.5,319,320,62526055
2020/2/3,315,316.5,312,315,59560849
2020/2/4,336.5,337,325,325,51890496
2020/2/5,329,329.5,324.5,327.5,36601453
2020/2/6,329.5,332.5,329,332.5,29267094
2020/2/7,330,330.5,326,328,28798327
2020/2/10,321.5,328,321,327.5,30632424
2020/2/11,330.5,332.5,330,331.5,27524935
2020/2/12,333.5,336,333,335,37612639
2020/2/13,338,338,335,335,22757021
2020/2/14,337,337,334.5,335,16933683
2020/2/17,331.5,333,330.5,331.5,15937079
2020/2/18,324.5,326.5,322,322,61825604
2020/2/19,322.5,327,322,326.5,38781218
2020/2/20,328,329,325,325.5,27011736
2020/2/21,325.5,326.5,323,325,22813534
2020/2/24,319.5,321.5,319.5,320,41693680
2020/2/25,320,323.5,317.5,322,36195011
2020/2/26,317,320.5,316.5,318.5,60479362
2020/2/27,319,320,315,316,61250927
2020/3/2,308,317,308,311,79912942
2020/3/3,318.5,320,316,317.5,49679411
2020/3/4,322,322,317,320.5,42941146
2020/3/5,325,326,323,323,37861525
2020/3/6,320,320.5,315,315,51546760
2020/3/9,307.5,310,305.5,305.5,87871277
2020/3/10,301.5,309,301,307,71950130
2020/3/11,309,310.5,302,302,62216710
2020/3/12,299,299,287,294,113527351
2020/3/13,275,294,272.5,290,149995148
2020/3/16,285,291,275.5,276.5,103873228
2020/3/17,265,276.5,265,268,121323651
2020/3/18,269.5,272.5,260,260,117437643
2020/3/19,252,253,235.5,248,160811697
2020/3/20,258.5,270,256,270,157664726
2020/3/23,257,262.5,252,255,76466709
2020/3/24,268,274,266,267.5,81952933
2020/3/25,276.5,280,274,277,79447199
2020/3/26,279.5,280,275.5,280,52845633
2020/3/27,284,286,273,273,68752306
2020/3/30,263.5,269,262.5,267.5,49159956
2020/3/31,273,274,269.5,274,48837923
2020/4/1,276.5,276.5,271.5,271.5,44515034
2020/4/6,273,275.5,270,275.5,56392754
2020/4/7,283.5,284,280.5,283,48787346
2020/4/8,285,285.5,283,285,37912826
2020/4/9,287.5,288,282.5,283,27620430
2020/4/10,280,282,279,279.5,27252858
2020/4/13,278.5,281.5,278.5,278.5,22196596
2020/4/14,281,285.5,280,285,48809688
2020/4/15,287,288.5,286,287.5,55216434
2020/4/16,283,288.5,283,286.5,47815280
2020/4/17,303.5,308.5,300.5,306.5,116368201
2020/4/20,308,309,302.5,304,41381669
2020/4/21,300.5,301.5,293.5,295,61479357
2020/4/22,294.5,295,290.5,294,42192580
2020/4/23,300,300,294,295.5,39474478
2020/4/24,295.5,297,294,294,26008090
2020/4/27,298,298.5,296,298,38493406
2020/4/28,298.5,298.5,294.5,296.5,37395165
2020/4/29,299,301.5,298,299,44059301
2020/4/30,302,305,301.5,304.5,55126085
